"LoanID","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","Education","EmploymentType","MaritalStatus","HasMortgage","HasDependents","LoanPurpose","HasCoSigner","Default"
"HYWXSAZ027",68,144168,110556,530,44,4,13.66,24,0.87,"PhD","Unemployed","Married","No","Yes","Home","Yes",0
"XRHINFH8EI",48,53794,44617,845,54,3,15.67,36,0.32,"Bachelor's","Self-employed","Single","No","No","Other","No",0
"CQIO2S89EN",35,109402,109836,485,30,3,6.34,60,0.25,"PhD","Unemployed","Married","Yes","No","Home","No",0
"V4O4OTY7U4",18,96078,123813,317,38,2,20.3,48,0.83,"Bachelor's","Part-time","Married","No","Yes","Auto","No",0
"RYZTLIZY56",40,19733,29211,798,106,4,4.34,12,0.63,"PhD","Self-employed","Single","Yes","Yes","Business","No",0
"ITGGXJME61",29,110323,203187,409,38,3,2.7,60,0.64,"Bachelor's","Full-time","Divorced","Yes","Yes","Education","No",0
"J0ETRNAU5B",51,42365,163791,386,6,4,17.51,36,0.13,"Master's","Full-time","Married","Yes","No","Home","No",0
"SMZXIM849A",64,90929,59805,694,65,1,16.82,60,0.71,"High School","Self-employed","Single","Yes","No","Home","Yes",0
"7COU47M5R0",50,68726,133129,423,46,3,14.94,60,0.81,"High School","Part-time","Divorced","No","Yes","Education","No",0
"VO4ARRARCQ",56,147467,169377,561,101,1,11.43,48,0.83,"Master's","Self-employed","Single","Yes","Yes","Home","No",0
"J9QGR2TNFZ",47,132904,240283,533,49,2,8.57,36,0.49,"High School","Self-employed","Single","Yes","Yes","Other","No",0
"WCIF78M42I",30,62840,221180,351,47,3,11.91,48,0.2,"PhD","Unemployed","Divorced","Yes","No","Business","Yes",0
"93LXPFLC6S",48,125948,207138,411,115,3,6.42,36,0.67,"PhD","Unemployed","Married","Yes","Yes","Home","No",0
"47YTPUSI7T",50,108765,117571,827,116,4,7.43,60,0.12,"Master's","Unemployed","Divorced","No","Yes","Auto","Yes",0
"TSOLJ8Z6GG",39,82004,81625,569,9,3,10.75,36,0.39,"Bachelor's","Self-employed","Divorced","Yes","Yes","Home","Yes",0
"6JEE8PZI9C",65,88468,26083,793,30,1,13.51,36,0.37,"Master's","Unemployed","Single","No","Yes","Auto","No",0
"HTDMVW20UF",43,105757,108937,774,72,2,16.64,48,0.36,"PhD","Part-time","Single","No","No","Home","No",0
"SDWM5OJCJ5",52,116477,86391,627,22,4,9.14,48,0.55,"Bachelor's","Full-time","Married","Yes","Yes","Business","Yes",0
"FG05OUR19B",65,96046,67438,569,115,4,10.15,24,0.27,"PhD","Self-employed","Divorced","Yes","No","Home","No",0
"F3ZVILLXH6",50,89881,55349,445,14,3,3.83,36,0.12,"Bachelor's","Part-time","Single","No","Yes","Business","No",0
"RWSDCXF4T3",18,74044,206804,823,58,1,21.97,12,0.28,"PhD","Unemployed","Married","No","No","Home","Yes",0
"FQBLD7WC91",31,92144,26676,701,61,1,23.98,48,0.19,"High School","Unemployed","Single","No","Yes","Business","Yes",0
"DBEFG2TJD9",19,29588,97737,700,12,2,24.02,60,0.51,"High School","Unemployed","Divorced","No","No","Other","Yes",0
"D066A4HTPX",67,27212,234547,431,23,2,16.36,60,0.38,"Bachelor's","Full-time","Divorced","No","Yes","Auto","Yes",0
"UCIQSPUQH5",52,70792,188621,536,49,4,7.25,12,0.56,"Bachelor's","Self-employed","Married","Yes","No","Business","No",0
"JWFNNSAD9B",58,20199,52310,396,19,2,16,36,0.58,"Master's","Full-time","Divorced","Yes","No","Home","Yes",0
"X5DAYQO4DP",50,100588,207314,470,63,3,5.59,60,0.18,"PhD","Unemployed","Married","No","No","Business","Yes",0
"90D6O4BDYX",40,15023,226106,830,86,1,24.1,12,0.58,"PhD","Part-time","Married","Yes","Yes","Education","No",0
"8RPG7IXO8S",53,31851,103174,597,2,1,7.33,60,0.38,"High School","Unemployed","Married","Yes","No","Auto","No",0
"0E6O240JEQ",38,143512,80384,759,98,4,14.02,24,0.5,"Master's","Full-time","Single","Yes","No","Business","No",0
"95ZXELEE03",31,72719,31986,386,40,4,14.16,48,0.14,"High School","Part-time","Married","Yes","Yes","Other","No",0
"46Q2Z128TG",20,22057,58191,777,15,4,18.24,12,0.24,"Master's","Self-employed","Married","No","No","Home","Yes",0
"91TQXPBWMO",32,101283,75511,362,62,2,21.97,36,0.38,"Bachelor's","Part-time","Married","Yes","Yes","Education","No",0
"NL54NV9ZPK",39,91145,16336,827,115,2,16.48,24,0.64,"Master's","Part-time","Single","Yes","Yes","Home","No",0
"50YL4QCVAP",58,52772,122685,390,16,4,23.13,24,0.72,"Bachelor's","Self-employed","Single","No","No","Auto","Yes",0
"F90SRFGGYY",55,138249,226079,724,44,3,4.42,36,0.86,"Master's","Unemployed","Married","Yes","Yes","Business","Yes",0
"0IWORAK37K",38,40510,128400,656,83,4,14.12,36,0.43,"Master's","Part-time","Divorced","Yes","Yes","Auto","Yes",0
"BI4Y91SBYD",40,108412,61130,649,19,1,23,60,0.62,"PhD","Unemployed","Married","Yes","No","Home","Yes",0
"TK1N0TIV6W",39,39131,153513,637,82,4,8.07,36,0.39,"Bachelor's","Self-employed","Single","No","Yes","Other","No",0
"KIH3RCAPEY",29,75551,63689,757,51,4,22.45,48,0.77,"Master's","Full-time","Divorced","Yes","No","Business","Yes",0
"KB0FJADZT9",25,40015,84339,596,23,3,16.52,36,0.12,"Bachelor's","Full-time","Married","Yes","Yes","Home","Yes",0
"5I8QQ1AKCT",26,99715,77726,529,25,1,14.33,24,0.2,"High School","Self-employed","Divorced","No","No","Home","Yes",0
"Z5D8XJ5JZN",25,66109,69333,711,99,2,23.63,36,0.85,"Bachelor's","Unemployed","Divorced","Yes","No","Education","Yes",0
"2L7SOVJ02F",23,19530,59180,846,5,3,3.5,60,0.32,"PhD","Full-time","Divorced","Yes","No","Business","No",0
"CCQ0W9U575",68,124060,226537,775,16,1,7.32,12,0.86,"Bachelor's","Unemployed","Single","Yes","No","Education","Yes",0
"X17UBKLH1G",65,17103,37539,632,20,4,22.55,12,0.67,"PhD","Full-time","Single","No","Yes","Home","Yes",0
"J7NFAGYUN9",32,112954,115324,813,34,2,20.68,36,0.8,"PhD","Self-employed","Married","Yes","Yes","Home","Yes",0
"DA7WNO3ZNI",64,23032,48904,425,30,4,3.76,24,0.87,"High School","Full-time","Divorced","No","Yes","Auto","Yes",0
"8DP3LJBIJG",48,46862,121504,743,67,3,4.63,60,0.57,"Bachelor's","Unemployed","Single","Yes","No","Education","Yes",0
"O46OVBE8E2",38,49347,86741,639,19,3,23.32,48,0.63,"Bachelor's","Self-employed","Divorced","Yes","No","Education","Yes",0
"85KHHSXJKN",29,35248,112093,841,46,4,15.35,36,0.42,"Bachelor's","Full-time","Divorced","Yes","Yes","Home","No",0
"BSGJYH40OF",65,51577,167666,391,87,3,10.85,24,0.67,"Bachelor's","Full-time","Single","Yes","No","Home","Yes",0
"6NOMRRK6HF",25,78440,201332,654,64,3,6.11,60,0.62,"Bachelor's","Full-time","Married","Yes","No","Business","Yes",0
"PHJN3IM3Z6",35,105258,107329,416,78,1,19.21,12,0.52,"PhD","Full-time","Single","Yes","No","Education","No",0
"7ZNTH6HK4V",31,121390,241570,319,17,3,2.67,60,0.78,"High School","Full-time","Single","Yes","Yes","Other","Yes",0
"WR5UVY88DV",24,119722,223404,786,101,2,7.89,36,0.57,"High School","Unemployed","Married","No","Yes","Auto","Yes",0
"RUS5RSV02W",36,36135,158840,430,41,1,7.25,24,0.2,"High School","Self-employed","Divorced","Yes","Yes","Auto","No",0
"3YG5D1GLG9",37,45241,183128,643,90,3,6.63,12,0.34,"High School","Self-employed","Married","Yes","Yes","Business","Yes",0
"G1P75Z639W",55,68913,112873,773,88,2,22.31,48,0.65,"Master's","Full-time","Single","No","No","Education","No",0
"55VTCEJOSG",32,140082,43245,563,41,2,4.77,12,0.17,"PhD","Self-employed","Married","Yes","Yes","Education","Yes",0
"IZGL9NZTS6",68,83757,171419,620,106,4,18.7,24,0.89,"PhD","Unemployed","Single","Yes","No","Auto","No",0
"74AYNT22P2",49,147651,38212,698,67,1,21.94,36,0.88,"Master's","Part-time","Single","Yes","Yes","Business","No",0
"IR8E4EIRF7",63,62653,179040,670,59,3,18.4,24,0.17,"Bachelor's","Part-time","Married","Yes","No","Auto","Yes",0
"NQ5FYREFQ5",35,149676,53945,695,69,4,4.23,36,0.25,"Master's","Unemployed","Married","No","Yes","Business","Yes",0
"OF7R4JD8PP",63,59445,110265,739,49,3,13.77,48,0.56,"Bachelor's","Full-time","Married","No","Yes","Business","No",0
"GC68Q8FBUT",32,43115,50996,604,17,2,11.55,36,0.87,"Bachelor's","Unemployed","Married","No","Yes","Other","Yes",0
"OOBI1IW0XZ",46,123008,92024,521,70,4,14.48,24,0.37,"PhD","Self-employed","Single","Yes","Yes","Other","No",0
"FPO2SNJXA2",54,40077,178227,654,62,3,6.45,48,0.31,"Master's","Full-time","Married","No","Yes","Auto","No",0
"QUKFOWGBDD",56,114874,41027,407,88,2,2.97,36,0.75,"PhD","Self-employed","Divorced","Yes","Yes","Business","Yes",0
"RRGJSU8QSJ",67,77505,174516,825,51,1,14.91,12,0.32,"Bachelor's","Self-employed","Divorced","No","No","Auto","No",0
"PNPRU09QD1",52,48058,147180,581,101,2,11.04,48,0.12,"High School","Self-employed","Divorced","No","Yes","Education","No",0
"1ZYG01X2N0",69,56226,71941,591,1,2,6.55,36,0.12,"Bachelor's","Full-time","Single","Yes","Yes","Home","No",0
"4X49ZOHHIH",39,88064,47517,518,92,4,2.17,36,0.61,"High School","Unemployed","Divorced","Yes","No","Education","No",0
"SESKB5SX9U",43,146524,236419,842,79,4,8.46,60,0.26,"High School","Part-time","Single","No","Yes","Home","No",0
"EVCAUOUZI1",55,67420,219259,703,43,2,13.53,12,0.75,"PhD","Part-time","Divorced","Yes","No","Home","Yes",0
"9Y3MJC26Y5",19,129116,229914,810,109,4,24.03,24,0.89,"PhD","Part-time","Single","No","No","Other","Yes",0
"3D9OST430G",50,41757,190859,617,5,1,22.11,36,0.22,"PhD","Part-time","Single","Yes","No","Business","No",0
"RHYQ8YA0RA",35,23168,118194,741,97,3,12.34,48,0.26,"PhD","Full-time","Single","No","Yes","Auto","No",0
"78BRV5Z172",62,128924,88479,831,38,4,13.06,12,0.21,"Master's","Full-time","Married","Yes","Yes","Education","No",0
"Q3UCHCP01D",65,67992,158604,515,68,2,15.89,24,0.26,"High School","Self-employed","Single","No","Yes","Education","Yes",0
"4MFVGMQI6D",46,107815,208535,641,9,2,6.29,12,0.39,"Bachelor's","Part-time","Single","Yes","Yes","Business","Yes",0
"2OC67B0EL7",60,97299,243768,712,10,1,15.59,12,0.75,"Master's","Part-time","Divorced","No","Yes","Education","No",0
"D1IIJIAL9Q",35,118747,125179,756,61,1,9.41,60,0.27,"Bachelor's","Full-time","Married","Yes","Yes","Education","Yes",0
"ZAYOFW0GVB",58,104617,81613,848,29,4,10.43,48,0.15,"Master's","Self-employed","Divorced","Yes","Yes","Education","No",0
"VEXELCEL4Q",69,144004,74932,569,67,2,11.25,12,0.7,"High School","Full-time","Divorced","No","Yes","Other","No",0
"4P1902B6E8",40,89269,240893,678,17,3,21.83,48,0.45,"Bachelor's","Self-employed","Divorced","Yes","Yes","Education","Yes",0
"L2YPV3K401",25,119467,249470,313,21,1,7.89,12,0.41,"High School","Full-time","Divorced","Yes","No","Auto","Yes",0
"QP4YUSQV26",37,115646,153686,837,2,3,10.54,36,0.21,"Master's","Part-time","Divorced","No","Yes","Education","No",0
"Q4WRVN5TPR",34,78973,121909,439,21,4,9.61,60,0.14,"High School","Full-time","Single","No","Yes","Auto","Yes",0
"WZ3BGBBUVH",26,20180,9109,830,52,3,20.78,60,0.48,"Bachelor's","Self-employed","Divorced","No","Yes","Other","Yes",0
"DN4IAR664L",59,91347,225938,700,57,2,11.69,24,0.58,"Master's","Full-time","Single","Yes","No","Business","Yes",0
"Q6OBNNGX5Q",18,137153,217852,349,93,3,24.13,60,0.45,"Master's","Full-time","Divorced","No","Yes","Education","No",0
"SS7MXHOD7G",44,33620,27366,672,35,3,17.81,24,0.88,"Master's","Unemployed","Single","Yes","Yes","Other","Yes",0
"LR0VC9P8WR",53,55893,218661,605,4,3,15.16,12,0.66,"Master's","Unemployed","Divorced","Yes","Yes","Education","Yes",0
"R62GFIV7AQ",52,57613,196902,563,92,1,23.75,48,0.21,"High School","Self-employed","Single","No","Yes","Education","Yes",0
"3S5BU5K8NN",45,27006,146767,379,58,1,8.76,24,0.13,"PhD","Full-time","Divorced","Yes","No","Other","Yes",0
"OD6WFM6FQ5",66,113015,92159,618,29,3,12.52,60,0.73,"PhD","Unemployed","Single","Yes","No","Other","No",0
"36CTLP8Y6Q",65,33130,92778,331,41,2,17.83,36,0.15,"Bachelor's","Part-time","Single","Yes","Yes","Home","No",0
"63ZSDM1BFW",55,68629,95278,797,110,3,14.2,12,0.3,"Bachelor's","Unemployed","Divorced","No","No","Business","Yes",0
"NPGG1I1V8Y",22,80137,173939,659,13,4,17.25,24,0.84,"High School","Unemployed","Divorced","Yes","Yes","Home","Yes",0
"8TI3V9UH9D",69,66886,65083,512,10,3,14.15,48,0.75,"Master's","Full-time","Divorced","Yes","Yes","Home","No",0
"ZAG7ELMH8M",58,45296,169449,557,50,2,23.43,12,0.4,"Master's","Self-employed","Divorced","No","No","Education","No",0
"E7DL5MR008",28,83509,225965,617,23,4,17.24,60,0.13,"High School","Full-time","Married","No","Yes","Business","Yes",0
"6MYO8FTDF8",49,37955,8309,414,53,3,9.35,24,0.52,"PhD","Unemployed","Single","Yes","No","Home","No",0
"HWG091MWA6",64,57611,97249,354,54,2,17.41,48,0.63,"Master's","Unemployed","Single","No","No","Other","No",0
"TA4ZNQWLYB",38,94347,232165,774,8,1,3.84,48,0.13,"PhD","Full-time","Married","No","No","Other","No",0
"IIUJXMB8VT",66,94761,26283,575,39,1,11.26,24,0.54,"Bachelor's","Self-employed","Married","Yes","No","Education","Yes",0
"0D7VWL8VWT",63,88246,133817,758,80,3,21.68,48,0.69,"Bachelor's","Part-time","Single","No","Yes","Home","Yes",0
"C9RZR5TONZ",62,142982,56848,302,28,1,22.98,60,0.89,"Master's","Unemployed","Divorced","No","Yes","Business","No",0
"D77MI5Y06N",19,121029,41549,445,100,2,14.1,48,0.84,"High School","Full-time","Divorced","No","No","Auto","Yes",0
"G29JC01X3U",19,37742,179693,598,113,3,17.8,12,0.45,"Bachelor's","Self-employed","Married","Yes","No","Auto","Yes",0
"BMBH7ABCFD",40,59777,243383,810,119,2,11.1,36,0.47,"High School","Part-time","Single","No","Yes","Auto","No",0
"V7Y3QR9YF2",34,67085,171682,844,103,2,15.66,24,0.22,"PhD","Full-time","Married","Yes","Yes","Home","Yes",0
"XD4ZLH9YKC",48,45021,173164,505,2,2,10.75,36,0.33,"Master's","Full-time","Married","Yes","Yes","Business","No",0
"5C0OIM3BBX",53,34429,65693,608,32,2,7.29,24,0.77,"PhD","Unemployed","Single","Yes","Yes","Other","Yes",0
"7858NQP88P",32,120588,245586,533,10,4,17.56,36,0.7,"PhD","Full-time","Single","Yes","No","Other","Yes",0
"ERNB6SE1SN",45,103487,231607,844,55,1,23.13,36,0.29,"Bachelor's","Unemployed","Married","Yes","No","Other","No",0
"FVB0OWN4KP",66,82110,163898,372,107,3,15.57,24,0.59,"Master's","Self-employed","Divorced","No","Yes","Other","No",0
"7S2WG6ZQW8",54,62063,5315,785,54,3,5.77,36,0.74,"Master's","Self-employed","Married","Yes","Yes","Education","Yes",0
"AS85HL7BFL",47,84660,150759,450,82,3,8.7,60,0.16,"High School","Self-employed","Married","Yes","No","Other","Yes",0
"TABHCAPB9U",64,26480,17376,640,112,4,12.48,24,0.38,"PhD","Self-employed","Married","Yes","Yes","Education","Yes",0
"3EDJSDVGKY",51,65349,247257,676,98,3,6,36,0.58,"High School","Part-time","Divorced","No","No","Auto","Yes",0
"U22OGABUZR",40,145726,37285,679,46,2,12.22,60,0.75,"PhD","Unemployed","Divorced","Yes","Yes","Home","Yes",0
"G79GJT5TLX",57,45285,107903,466,41,1,7.96,24,0.11,"PhD","Unemployed","Single","Yes","No","Education","No",0
"PNCJN5PLVM",59,85375,237371,765,76,4,8.16,48,0.65,"Master's","Unemployed","Married","No","No","Other","Yes",0
"LTYNW2WP10",41,36578,6245,440,22,4,21.06,48,0.25,"Master's","Full-time","Married","No","No","Auto","Yes",0
"NIN4OYNF7V",63,135644,144840,776,35,4,20.81,60,0.12,"PhD","Self-employed","Divorced","No","Yes","Home","No",0
"YR8LL36CWN",50,80874,212457,643,39,1,15.19,36,0.66,"Bachelor's","Full-time","Married","No","No","Business","Yes",0
"SEBOA30XJ4",25,78628,149632,345,85,1,17.62,36,0.37,"Master's","Full-time","Single","Yes","No","Other","No",0
"0SRZHCJ1GB",65,138194,28199,758,81,1,14.41,12,0.7,"Bachelor's","Self-employed","Single","Yes","No","Auto","No",0
"EHWWHHB99E",31,68604,28618,797,93,3,5.26,12,0.75,"Bachelor's","Full-time","Married","Yes","Yes","Business","Yes",0
"1LOPZ0ON3K",55,42230,27400,756,50,4,2.4,36,0.41,"Bachelor's","Full-time","Divorced","Yes","Yes","Home","No",0
"3L2N3LS33L",45,44429,78927,342,66,4,7.1,60,0.19,"Master's","Unemployed","Single","No","Yes","Home","No",0
"W7JWQRVCYY",65,136888,238223,678,39,3,13.84,48,0.14,"Master's","Unemployed","Married","Yes","Yes","Education","Yes",0
"JS2JQOUHSL",18,79255,151446,370,85,1,5.71,36,0.25,"High School","Full-time","Single","No","Yes","Auto","Yes",0
"F6T5M9S5AW",35,50005,137306,415,26,4,2.11,24,0.82,"Bachelor's","Unemployed","Married","No","No","Education","Yes",0
"RC0HMWKY0M",59,99186,72907,392,79,2,10.19,24,0.8,"PhD","Full-time","Married","No","Yes","Business","No",0
"6YL3K47LD4",30,60049,150210,455,10,2,12.4,48,0.38,"Bachelor's","Self-employed","Single","No","No","Auto","Yes",0
"LK7SMT2QMO",29,99145,176182,327,49,2,13.28,24,0.78,"Bachelor's","Full-time","Married","No","No","Auto","Yes",0
"94KFXYYWTM",52,149797,200112,394,17,3,17.67,12,0.74,"Master's","Self-employed","Single","Yes","Yes","Other","Yes",0
"YNFXTBP0Z8",61,98930,157337,839,79,1,24.9,12,0.26,"Master's","Part-time","Divorced","Yes","No","Education","Yes",0
"AUJWA52ELQ",56,105496,162825,323,114,2,8.97,24,0.32,"High School","Self-employed","Married","No","Yes","Education","Yes",0
"PPURIJDQQ3",24,91707,102072,499,81,1,6.99,48,0.53,"PhD","Part-time","Married","Yes","Yes","Business","No",0
"GKNBZT6N7U",62,97103,153426,825,108,2,24.3,36,0.25,"PhD","Self-employed","Single","No","No","Business","No",0
"E09764IFPU",41,147148,86178,425,119,4,4.61,12,0.49,"Bachelor's","Unemployed","Divorced","No","Yes","Home","Yes",0
"6451R3UPL3",57,86658,243933,345,61,2,17.57,60,0.22,"High School","Part-time","Single","Yes","Yes","Education","Yes",0
"1ZIZD2GI6S",46,48658,188127,339,7,3,23.17,60,0.29,"Bachelor's","Full-time","Divorced","Yes","Yes","Home","No",0
"STLAOAAWGH",67,101622,58291,805,104,4,19.49,24,0.27,"Master's","Part-time","Married","No","No","Business","Yes",0
"RNSLWGKHII",40,90795,37245,632,0,1,23.98,48,0.67,"Master's","Self-employed","Single","No","Yes","Other","No",0
"XZOE4NBJU9",61,80429,49643,671,25,4,3.81,24,0.85,"PhD","Unemployed","Married","No","Yes","Home","No",0
"IXKOJ510LF",19,61127,107532,456,71,2,21.92,24,0.82,"High School","Self-employed","Married","Yes","No","Other","Yes",0
"OJSJPQ5NZ4",45,27362,235986,353,116,2,11.01,36,0.39,"Bachelor's","Part-time","Married","No","Yes","Auto","Yes",0
"3XGTETT6HM",32,45769,211798,391,92,4,4.05,12,0.53,"PhD","Part-time","Single","Yes","No","Education","No",0
"HIRP74G2I5",44,73541,238004,387,108,1,15.52,60,0.39,"Bachelor's","Unemployed","Married","No","No","Other","Yes",0
"UCPT6JW96O",47,103892,62454,418,102,1,10.16,48,0.83,"Master's","Full-time","Divorced","Yes","Yes","Home","No",0
"6YVQQ3BFAJ",31,137447,64966,384,115,4,20.84,60,0.83,"High School","Unemployed","Married","Yes","No","Auto","No",0
"X0YE2DD2HE",47,51625,65924,487,48,2,11.1,48,0.57,"Bachelor's","Part-time","Single","Yes","Yes","Auto","No",0
"NVN99IBI0R",48,124901,205478,659,63,3,17.79,48,0.86,"Master's","Unemployed","Married","No","Yes","Other","Yes",0
"1ER10G8CX7",41,118000,160734,309,51,1,14.31,36,0.12,"PhD","Unemployed","Married","Yes","Yes","Education","No",0
"8D6OT4T4BE",27,96788,119300,472,107,4,16.53,24,0.19,"High School","Full-time","Divorced","No","Yes","Education","No",0
"FM4G0UQQFB",63,131270,201709,765,43,3,11.64,24,0.64,"High School","Self-employed","Divorced","No","No","Business","No",0
"WWMLJFELMZ",36,105378,143192,303,84,2,16.58,48,0.27,"High School","Self-employed","Married","Yes","Yes","Other","No",0
"56D9H3271G",69,69290,78686,759,114,1,10.44,24,0.52,"High School","Part-time","Divorced","No","No","Other","Yes",0
"ZTD6OEQIW7",21,125220,198107,605,28,4,22.2,12,0.22,"High School","Full-time","Married","Yes","No","Business","Yes",0
"O8YCMUVU5T",46,42014,206562,794,51,2,24.29,48,0.34,"High School","Full-time","Single","Yes","Yes","Business","No",0
"Q9IYBLJJQF",39,83860,128293,422,56,4,11.52,24,0.38,"PhD","Self-employed","Divorced","No","Yes","Business","Yes",0
"KJE40OMKWC",45,88153,122051,720,86,2,15.63,36,0.58,"Master's","Unemployed","Married","Yes","Yes","Auto","Yes",0
"J8MCRWE7L4",20,53289,212922,828,65,1,23.71,48,0.24,"Bachelor's","Part-time","Married","No","Yes","Business","No",0
"TEQF5QPSRY",45,89036,191533,679,88,4,4.98,60,0.68,"Bachelor's","Part-time","Divorced","No","Yes","Business","No",0
"S49Q0MDHIP",53,148791,230919,553,54,3,4.44,12,0.43,"Master's","Full-time","Divorced","Yes","No","Education","No",0
"W4OI07I215",53,123449,243586,632,50,4,23.14,60,0.41,"PhD","Part-time","Single","Yes","No","Auto","No",0
"GE9KN504Q4",58,105243,39759,411,97,2,18.79,60,0.68,"High School","Unemployed","Single","No","No","Other","No",0
"S47Z25O7MB",18,26620,109071,765,95,1,21.44,24,0.64,"High School","Full-time","Married","No","No","Education","No",0
"IN76TS8D85",65,120704,101613,666,116,4,14.06,60,0.86,"Bachelor's","Self-employed","Divorced","No","No","Business","Yes",0
"4B4DVV3LWF",23,96008,223529,618,93,1,20.71,24,0.87,"Bachelor's","Self-employed","Divorced","Yes","Yes","Home","No",0
"XCSWU6D2CJ",58,75296,162553,775,12,2,11.73,24,0.2,"High School","Unemployed","Married","Yes","No","Other","Yes",0
"02L3SQCUX1",60,48339,50261,832,10,1,10.9,48,0.11,"PhD","Self-employed","Single","No","No","Other","No",0
"0YMOM1F51U",33,73057,61227,368,39,3,7.76,12,0.8,"Bachelor's","Unemployed","Single","No","No","Business","No",0
"SM71JJ63M7",43,52956,244946,423,81,1,15.07,12,0.64,"PhD","Part-time","Divorced","No","No","Business","No",0
"Z6YBEF457C",32,44252,224673,570,109,4,5.58,36,0.55,"Master's","Full-time","Divorced","No","Yes","Education","Yes",0
"QQZ77J19KC",23,69194,161091,505,107,3,11.94,36,0.4,"PhD","Full-time","Single","No","Yes","Education","No",0
"6UNNO22T07",19,122037,163137,496,59,3,24.88,24,0.55,"PhD","Part-time","Married","No","No","Education","No",0
